id,date,link,title,reviews,rating,label,helpful,not_helpful
B00ZV9RDKK,"on March 24, 2018",amzn1.account.AGCVSRHLG67GIGJ7Y4GD66I4UOTA,One Star,It stopped working in less than a year.,1,negative,0,0
B00ZV9RDKK,"on July 12, 2018",amzn1.account.AH5IFRJNYAFZK3OHCLNWUEP3V6VQ,No Teen Household Support,Bought a few of these for Teens on the household account to being able to watch Prime Video and things like Cartoon Network on their TVs but you can only sign into them with an adult account. Big limitation on Amazons part.,1,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AGWUZXC5RKX74KKGHBKEK7VTG3QQ,Five Stars,We love it!,5,positive,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AGRKT4DHMZZWRXTFBPN4K4PUTNVA,Easy to use,Great product,5,positive,0,0
B00ZV9RDKK,"on March 16, 2018",amzn1.account.AEJVJCKBCNKO2CX7APAVDL2SHTWA,That I can finally stream I don’t like how I have to pay for every little thing ...,That I can finally stream<br /><br />I don’t like how I have to pay for every little thing I want. Would be nice to get a courtesy freebie even if it’s a rental movie,3,negative,0,0
B00ZV9RDKK,"on March 18, 2018",amzn1.account.AE5JCVWM4WJDFHJ4DBU6DSB2M5TA,Three Stars,I like the voice remote options wish I could give more specific directions,3,negative,0,0
B00ZV9RDKK,"on August 8, 2018",amzn1.account.AFTOBEOA472OLO2423ATHZ33NJEQ,Ilove it,I love it,5,positive,0,0
B00ZV9RDKK,"on March 14, 2018",amzn1.account.AEFILKVEHF2DVPZYVHXNAQXFZROA,I love the concept of the fire stick,"I am still struggling to set up the different accounts I have, as Netflix, Prime, youtube, so that the firestick will recognize them. I have found it not user friendly. Prime Movies I can watch from my laptop with no problem, when loaded on my tv through firestick, only offer them as being at a cost. I have tried to contact amazon regarding this problem several times, but  getting help has been a brick wall. I love the concept of the fire stick, but it has not worked well for me.",2,negative,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AH7F2OQZTEHHLXNT2CEFIPTR64XA,Gift,Gift,5,positive,0,0
B00ZV9RDKK,"on July 31, 2018",amzn1.account.AFSAAQQ3PTHKDSQVOGJAZ5KPZCQA,Disappointment,Don't like this at all too difficult to find things and Alexa only works half the time and doesn't even do what's asked when she does work Roku was way easier and showed videos better,1,negative,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AEFU7W2SXJNPYWNQR3LKPL3OB7FQ,Not worth your money,"Keeps freezing, has tons of errors, the remote went on the fritz and the audio started lagging... not worth the money",1,negative,0,0
B00ZV9RDKK,"on March 21, 2018",amzn1.account.AGQ3YTAHJQNFFPRKNRHNWU4R6QJA,Three Stars,I like Kodi better.,3,negative,0,0
B00ZV9RDKK,"on July 20, 2018",amzn1.account.AGJNXLXP7BIDUOFILQ2MR65QR77Q,Disapointed,Failed during set-up. I was not offered a replacement by Amazon,1,negative,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AHF2C2G6D47YPIEARC3XDPLUL4EQ,Ditch the cable,Love this. Own 2 so far. Going for one more for all my bedrooms.,5,positive,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AHV3FDSX2IQVKJXYAGDQGPCBG2SA,I don't like using the firestick.,I dislike that when using this firestick you can't use the center button. I guess that was a malfunction with the firestick.,1,negative,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AFINGKUOZVBW6T2OOPPDX67Y2MEA,Fire Stick,So simple to install and set up. Works great,5,positive,0,0
B00ZV9RDKK,"on June 27, 2018",amzn1.account.AEYLFT5IMRXQQNO35LONZGANBIWQ,Remotes keep breaking,I would have left a solid 5 star rating for value for money except for one thing. The remote seems to be very cheaply made. I have two fire sticks one remote failed after a year the second failed after 5 months. A replacement remote cost 30 dollars when the a brand new fire stick with remote only cost 40 so you might as well by a new unit. Since my second remote failed I found this is a common problem.  So Amazon please get you act together either provide a better quality remote or sell replacement at reasonable cost,2,negative,0,0
B00ZV9RDKK,"on July 11, 2018",amzn1.account.AFGXGOETPYKSSXOLXOFN32UZ5NKQ,no problems,Works great,5,positive,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AGWXUQOA3QEWBC2IY7H47NWLT3FQ,Awesome!,It's great for prime account...,5,positive,0,0
B00ZV9RDKK,"on March 18, 2018",amzn1.account.AF7UEXH3HKAID77H5RENZTXBHITA,Firestick GREAT....BUT...,Firestick is great but I bought two of these and at the same time amazon was running a promotion with directv now (which I also purchased) to get free firestick. Since noone on either side told me I had to pay for both.  Poor promotion and cost me double the money.,2,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AEXKE4EYJRZB4QEYCNX3D2XZACCQ,Started Overheating and Shutting down. Worked for less than one year!,"I gave it a try. I love amazon, but this product isnt that great. For $40 its a great deal, however the product for me started to overheat and would turn off with no warning and reboot. Pretty annoying when you have to retrace your steps into your app that you were using to watch live TV and it has the best timing when it shuts down (right before a huge moment in a sports game it turns off). I talked to customer service and usually they replace the device, however I was out of warranty. If you buy this, get the warranty I guess, but remember Good ain't cheap and cheap ain't good. I'll be upgrading my Apple TV to the 4k edition since my Gen 1 is still working perfect for the last 6 years and the firestick lasted less than a year.",1,negative,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AER2ZUUFUE3PEM4UMQHX2KRUBCJA,Five Stars,Ausome thing to have,5,positive,0,0
B00ZV9RDKK,"on August 2, 2018",amzn1.account.AG3ACUVHP2XSQUEGZRIIZC4X7YDQ,The one I got from Best Buy worked,The one I got didn’t work load about half way and stop tried to send it back more trouble then it’s worth,1,negative,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AE2IWHNNYBUZYR5HR2GCVDZSVJCQ,Didn’t last long,Have had it 6 months. Rarely use it. Remote is broke. $30 for a replacement.,2,negative,0,0
B00ZV9RDKK,"on July 14, 2018",amzn1.account.AF3R6V64QRRG2WZX45UFW7RQZGWA,Five Stars,love it,5,positive,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AE6NTEJL2UQDNEAJU7X6S7JEW7CQ,Works like a charm,Love the voice activated remote,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AGUVTWYJMCM5Y3CTYJNUSUJY6D4A,Four Stars,Fire sticks are great! I have one for every tv.,4,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AGAZJTPAQI7YYHJ6BGVM73VZNSHA,The new TV provider,"This item increased the amount of channels and my control. I have fios, The stick gives you an incredible amount of channels for free and if your a prime member you have what is equal to a movie channel. So if you have wifi you would have tv for free. With a cable subscription it's even better.",5,positive,0,0
B00ZV9RDKK,"on July 13, 2018",amzn1.account.AEHEZ77MQ2RGU3U5FEMEZHT6NA4Q,Garbage,"This thing is a piece of garbage! Always freezes up. Take forever to load anything. I put a roku express on and it worked perfect so it wasn’t the internet connection or speed! Get roku, this isn’t worth $5.00",1,negative,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AHAILUSWOK74L3IQCWI74JXR6CPQ,Not much to know,"The only thing I like is that I got easier access to a couple of movie apps. The rest of it, well there is nothing. I’ve had it hooked to my Samsung Smart TV for about 3 weeks now and hardly use it.",2,negative,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AG2R3SYLRXTYPJZOUMW2CMVZPDRQ,Arrived early. Works perfectly,Great,5,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AFEAXMAOUPMPPVF37SXKNCFLA4FA,Bye Bye Extra Bill,Very easy to set up and download your apps. Alot of people told me horror stories but I had no problems. Bye bye cable bill,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AHL2DA45DCN6PEBU54HH7Z7QJ2JA,Meh,It doesn't run Google Play or YouTube TV and requires an internet connection.,3,negative,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AEKXEL7U43I5HD52HLAQKQ2RY4KQ,It was great,Love the product,5,positive,0,0
B00ZV9RDKK,"on March 20, 2018",amzn1.account.AGYKAPULCS2CES76IQA4TQKGZEMA,One Star,"Didn't like the tv firestick, to slow. Took days to connect to internet plus not good directions",1,negative,0,0
B00ZV9RDKK,"on July 31, 2018",amzn1.account.AHP6U73LNNAX5T3VAKMP7LTZGKHA,Did not do what I wanted.,"Thought it would stream Spectrum, cannot even get Amazon Prime, tried Hallmark Now they wanted pay twice. Bought a Roko from Wal-Mart. Now ev everything is good. Gave the stick to Rumke.",2,negative,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AFZ4EMHGQ7R4TK7J6VQ5M7I6YB6Q,Don’t buy if expecting to use with Hulu,"Product used to be excellent, but no longer works with Hulu.... this is a major bug!",3,negative,0,0
B00ZV9RDKK,"on August 3, 2018",amzn1.account.AHBWTTOKYL5C6SZINSZY23RNYOSA,Battery compartment very difficult to open,"The Fire TV stick remote battery compartment was impossible to open! We tried opening by hand, wrench, screwdriver...nothing worked! The remote is totally useless without the batteries inserted. I was disappointed with this item as I have had good luck with the older model.",1,negative,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AFD6ZRQHNVOSMMFZFP2A6DBQEIFQ,Five Stars,I'm glad I purchase it.,5,positive,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AE3BFZQMJKY3DPTAZWOWTI6SQJLQ,Ease of use,Easy to use. Hardly use roku anymore,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AGX5P5IDE7IF64RMFB5HEOUNPASQ,How much you can enjoy the firestice above anything on tv,easy to setup and ues.  my grandson watches almost nostop. love it!,5,positive,0,0
B00ZV9RDKK,"on August 1, 2018",amzn1.account.AGTHC2KKNFBQQUX5OPCLNTQ5ADJQ,Roku is better,Not as easy to work as the Roku. Difficult to find tv apps I am looking for. Does not have the spectrum application.,2,negative,0,0
B00ZV9RDKK,"on July 13, 2018",amzn1.account.AERF6IV6XEFZ2WIEVRKSW7C2RQPQ,One Star,FAILED AFTER 6MONTHS ITS A BRICK NOW,1,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEOXM6OPVCHU7RAASPHDTMXUOUUQ,Great,I love this.the best invention ever made.,5,positive,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AEO3EUJZULXBLRGFF4IKAUTHTQPQ,Getting the newest software,I have a smart Vizio TV.  The tv is obout 8 years old so it wouldn't get all the shows because the software was to old. By getting the Fire Stick I was able to have the newest version software on it and now all the shows are now available to watch. THANKS JIM LOWE,5,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AHXXNVYY3MPM7ISMOOXQIQ4S4U6Q,"and of superior quality, IF it worked","The Fire Stick is fast, clear, and of superior quality, IF it worked! This fire stick worked for about 4 months and died soon afterwards. It heats up and cycles on and off all by its self. Now, it will not stay on at all. I have gone online and on youtube looking for ""fixes"" and EVERY suggestion failed. Buy this ONLY if you want to enjoy it for a super short time because it will not last very long. A complete waste of money.",1,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AGTR2FQJK25ZXQGU5SHNKAVQCUJQ,You have to have wifi,Very easy to hook up,5,positive,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AF7ARPUF6MGXWCVHK2BLSLEZMWPQ,Very easy to get started!,The simplicity of this is my favorite part!,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AEJSEYTULEF5EVCYBBBPZS6LYZ7A,Sadly disappointed,This is my second Firestick. I bought the 1st one with the Ethernet adapter for the living room and that one is fine. But now on to this one. I purchased this one for the bedroom and am very disappointed with the WiFi connectivity with it. It’s always dropping out and now I realize why they recommend getting the adapter. The distance between the router and the bedroom is minimal so that should not be an issue. May stick this one in the drawer and get a Roku unless Amazon wants to step up and make it right.<br /><br />Update to my review<br /><br />After following all of the suggestions by customer support this still gets 1star from me. Shouldn’t be this difficult to get something like this to work properly. Ended up being told that I should by a 3 foot adapter so I can move it away from the tv....... Are you kidding me !!!!!  If that’s the solution then include it in the box instead of trying to hit us up for another 6 or 7 dollars after the fact. Will not buy it so looks like this goes into the drawer and I move on to Roku. Sadly disappointed,1,negative,0,0
B00ZV9RDKK,"on March 14, 2018",amzn1.account.AFZPMYE2HZT6IZJCSHF6VXFGKS5A,One Star,Not impressed at all.,1,negative,0,0
B00ZV9RDKK,"on August 2, 2018",amzn1.account.AEV3FAKNRHTH5UHHRDZBBZ2VHGIA,Too new to leave feedback,Still learning it has a lot of features,3,negative,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AG5QHUAG352OBAMTCBTMITJZ2QQA,Remotes junk,"Bought the fire stick for my daughters bedroom it is been one year and two months since buying this in the stupid remote has quit working. A replacement remote cost $29 and Amazon will not ship me a free remote because warranty expired May 17th, 2018. Bunch of garbage.",1,negative,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AE2AIPCQDFR5GA4ACXKG5D324DAQ,Two Stars,"i can't use prime video in Costa Rica, because display an error ""Country Region nor supported""",2,negative,0,0
B00ZV9RDKK,"on March 20, 2018",amzn1.account.AGINMFZ3G2SLBVXB2UKV2XHPJPRA,Youtube doesnt work.,"Not too impressed, honestly. I like my roku better and was really just getting this to turn on youtube via alexa for my kids. Sad to see youtube ap doesnt work properly",2,negative,0,0
B00ZV9RDKK,"on March 9, 2018",amzn1.account.AFGW6CLB2QTDELKGCDRQIRLB3CAA,One Star,It suddenly stopped working after  6 months.,1,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AG42I66LRA3VF425ZX66F7TRNJZA,HORRIBLE TO SEE AMAZON,"HORRIBLE<br /><br />Amazon decided to use Google funded developments (Android) which was free, Amazon then sidelined Google by disallowing Chrome Stick sales on Amazon.com in-turn causing Google not to allow features of YouTube streaming directly on FireStick and FireTV. Now I've been stuck with a useless piece of Amazon device which does not have the main feature of which is the reason it was purchased. Spoke to Amazon, never got a straight answer from their representatives whom where not knowledgeable of the problem, nor realistically understanding of the situation. I spoke to multiple people at Amazon, it was said I should have returned the devices in 30 days.....However it was way later that Amazon's poor decisions caused the device to be less than adequate in playing the YouTube videos directly from smartphones and other devices. When asked if this was fair the representative evaded the question.",1,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AE72I5ZKVRZSOHDCL7BPUWKOSCXA,Lots of features.,Easy to use. Lots of great features.,5,positive,0,0
B00ZV9RDKK,"on June 26, 2018",amzn1.account.AEVODOLQMRTW3NKBZZQLUOA4JB3A,Hi,I couldn't understand how to set it up. My nephew had to call tech even but after that<br /> works great,3,negative,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AFFFYODABKYHERFXWSW7PUX56TKQ,Great deal,It was easy to set up,5,positive,0,0
B00ZV9RDKK,"on June 27, 2018",amzn1.account.AGIXCJ3FFU3POIOD7ZY3R7LQUFKA,my fire tv stick don't work anymore: -( we ...,"my fire tv stick don't work anymore :-( we dont use it much, now my kids summer vacation we cannot use the remote",1,negative,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AGCY4PKEISPJLSTPYETAC7MEM5RA,One Star,Will not connect to Xfinity wifi sending it back..keep entering password and it keeps failing,1,negative,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AHKGCYNH3F7FGEEMDUZUHZ4RPWZQ,DON'T WASTE UR MONEY!,"This thing stinks. It runs hot, keeps buffering every 30 seconds, keeps dropping the display mirroring from my Samsung phone (youtube)! REALLY????<br /> Perhaps I received a ""2nd""... It takes me almost 2 hours to watch a one hour  Video... I would give it 0 stars if I could. As a prime member I would hope they would do something for me to warrantee this damn thing!  I clear the cache on a regular basis... I'm ready to light IT on fire!",1,negative,0,0
B00ZV9RDKK,"on August 4, 2018",amzn1.account.AFS2EBWINSEMTZDTAR32AQBSC2WA,I like this one much better,"for me, it works very well.  I had a earlier model roku, I like this one much better, smaller,",5,positive,0,0
B00ZV9RDKK,"on July 18, 2018",amzn1.account.AH6M5LXFO7ECMPM5X2BGQHX5YC6A,Five Stars,i like it,5,positive,0,0
B00ZV9RDKK,"on July 6, 2018",amzn1.account.AFAVO7KAXXXEXDBHOFVR7VIUC5UA,Terrible remote controller,"Love the fire stick, hate the remote. I now own multiple devices because the remotes quit working and it’s cheaper to buy the whole thing again then to just buy the remote. I have just had to start using my phone as a remote because another one quit working. It shouldn’t be so difficult to make a halfway decent remote that could last a while.",1,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AEELSKLXVXD4P42ZXHCM5JDSIEMA,Shipping was fast!,Still trying it out to see if we will use this instead of cable. So far so good!,5,positive,0,0
B00ZV9RDKK,"on March 13, 2018",amzn1.account.AFIILXLAKE4R6YWHASKQS4HWEZUQ,This stick is a REALLY big disappointment..,"This stick is a REALLY big disappointment....for the most part,it freezes....taking the batteries out or restarting the modem doesn’t help... but I have to admit,the pictures that come on as screensavers are breathtaking",2,negative,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AFWCQSKQGZ7XODACNB4YFLINGDYA,Poor performance after 6 months,Very slow after 6 months despite never moving it / no damage to the device,2,negative,0,0
B00ZV9RDKK,"on July 16, 2018",amzn1.account.AGCEGU3PXNQST4QKO3P4OILXIH7A,"Great Clarity, speed, efficiency. Far Superior to Roku except Roku has a Power and Volume button","I own several of these. If you can get passed the fact that there is absolutely no Power button, no Volume controls at all Like other devices, then it is great, fantastic.",5,positive,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AGX4ZT3G466HM6D27YQAU7CANIWA,Five Stars,"Works great, haven't used the voice remote yet.",5,positive,0,0
B00ZV9RDKK,"on July 17, 2018",amzn1.account.AHDRH5HOZH54HTG2OHJWJMQVCLGA,Five Stars,Excellent product. Will buy again for family members soon.,5,positive,0,0
B00ZV9RDKK,"on March 7, 2018",amzn1.account.AHJJO57GRIERPLJGODF5YVQ2YJ3A,Don’t waste your money,This is a waste of your money.. I’ve had it for about 7-8 months and have had nothing but problems. It won’t stay connected to the internet even though I have a great internet connection.,1,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AGR5VOP5X4XGK4NTWA66VDJEPOCQ,Both did not pause reverse are go forward,Both did not pause reverse are go forward,1,negative,0,0
B00ZV9RDKK,"on August 5, 2018",amzn1.account.AEP3C5J67Q3WUCBKCGEX4ARAPVVQ,Five Stars,works great,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AF7Z6LRMHZXRRVKXTPS2PX4VSWOQ,Good value if you have Prime Video service,"Easy to use, nice, clear UI",4,positive,0,0
B00ZV9RDKK,"on July 18, 2018",amzn1.account.AEEKU4RGQPJIEBHKQ2RLE5Q6LLEA,"Works well, great cable alternative.","We don't have cable, and don't want to pay for it, so being able to Stream Hulu, and other apps is great. Easy to use, great value.",4,positive,0,0
B00ZV9RDKK,"on July 2, 2018",amzn1.account.AEDDQ2KO5KBIQJKSQHOI4FLLA4YA,We like it,Easy to install. Works well,5,positive,0,0
B00ZV9RDKK,"on March 12, 2018",amzn1.account.AH3K45O4F2BSWNGHUJ7XHRQ3WVDA,I recently gave it to my mother as a gift ...,I recently gave it to my mother as a gift. The remote only works if you continually take the batteries out. Then put them back in. And yes I used new batteries and still the same results.,1,negative,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AHKUC7H44HPTW6B7IN7M2QP7JC6Q,Amazing product,Love this product. Use it every day and super fast,5,positive,0,0
B00ZV9RDKK,"on March 16, 2018",amzn1.account.AHOB6KUPAMYJQARE4JFSLZYEHW6A,Two Stars,"you really don't get much, besides a way of paying for stuff you want to see",2,negative,0,0
B00ZV9RDKK,"on July 12, 2018",amzn1.account.AGWKDSE6VNHF4KJXVZQ4EQASPSYQ,Great!!! My father loved it!!!,"This was a gift for my father, he loved it. Easy to use and setup",5,positive,0,0
B00ZV9RDKK,"on March 14, 2018",amzn1.account.AGTYVJPPKPUVPFVTPUUNHXVVTRVA,Two Stars,"easy to install, less performance than from my roku stick.",2,negative,0,0
B00ZV9RDKK,"on July 5, 2018",amzn1.account.AGU2C664KZIM4M65BZVUGWOWLJ7Q,Easy to set up,"Easy to set up and use. I gave it three stars only bc I feel like you have to pay for everything. I was told that everything or alot of things would be free with PRIME, but I'm finding that's not the case....unless I'm doing something wrong.",3,negative,0,0
B00ZV9RDKK,"on March 24, 2018",amzn1.account.AGBHCXWDSWBG2XAVQJPX5AJKNZDA,Full of advertising,"The home screen of the Fire TV stick is full of adverts, which cannot be removed or stopped. To me this is just unacceptable. We go to great lengths to avoid advertising, not having commercial TV and so on. I wanted the fire as a way to watch Netflix, and videos from prime. I do not want to be bombarded by banners and advertisements everywhere I turn.<br /><br />The fact that this would be the case was not at all clear from the description or reviews, and I am extremely unhappy with the purchase. I will be returning it, and frankly am unlikely to buy an Amazon branded electronic device like this in the future.",1,negative,0,0
B00ZV9RDKK,"on March 10, 2018",amzn1.account.AFPIDFMIJLN2IZCFP3H4WPDZKHLA,One Star,"Won't run consistantly,keeps freezing up.",1,negative,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AE6SMY4MQGW77ENG7VYODCMQS2OA,Five Stars,love it,5,positive,0,0
B00ZV9RDKK,"on July 12, 2018",amzn1.account.AF5GCJAOOO2BMYNMWJCRKWT7WFYA,Great device !,Love love love it!!!,5,positive,0,0
B00ZV9RDKK,"on July 9, 2018",amzn1.account.AHS33MOJF3PYLDGRZT4OUTWBSCUQ,Interfaces seamlessly,Love it!,5,positive,0,0
B00ZV9RDKK,"on March 11, 2018",amzn1.account.AGKPVQ5S5ROOLXGT3YWAM5VNXVIA,Continues to freeze at the beginning of TV shows and Movies through Plex ap..,"For some reason this Fire TV comes and goes when connected to my TV's HDMI port.  The picture freezes and then a message appears ""Your device is not fast enough to stream this video.  Check you connections or lower the quality.""  I'm constantly going into settings and changing things around.  I've gone into my Synology servers to see if anything is wrong.  I'm not a novice when it comes to this but I've tried everything I can think of to correct this annoying glitch. Went back to my old Fire Stick and it does the same thing.  These devices will not hold the settings that I keep changing to get a stable picture. I'm not sure how to rate this because there still might be something I'm doing incorrectly. Both work perfectly through the PLEX aps on my smart TV''s though.If anyone has any ideas please let me know.",2,negative,0,0
B00ZV9RDKK,"on March 8, 2018",amzn1.account.AHALY4W3UWDWRUA3NDNQL6N6ZDRA,Quite a disappointment,"The Prime Video app in my Roku cannot play most of the content due to geographical restrictions.  I would expect the Fire TV Stick to at least hide unavailable content; however, it also shows everything but plays only few of them. Also missing a YouTube app.",1,negative,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AFSF3ZWRDHIB7WLWMRWTPMOQROIQ,Never understands,"Alexa dies not understand any requests like shut down, turn off, or quit fire TV stick. I have not tried anything else.",1,negative,0,0
B00ZV9RDKK,"on March 19, 2018",amzn1.account.AFFZDELWTTJFTCX5FZKNNQ7KE5XQ,"No, returned","No, returned.  It was not clear that a monthly charge would still be charged for any programs view.",1,negative,0,0
B00ZV9RDKK,"on March 19, 2018",amzn1.account.AFD5B4V3FNKDLTXTWNSNLNJ7DRKA,Three Stars,Does not work very well.,3,negative,0,0
B00ZV9RDKK,"on March 22, 2018",amzn1.account.AHD7XCFKATMYD2QO2QNMGMPASK3A,Good but remote control design is awful.,"Lots of good things, however not sure if I am fine if the interface. The worst thing about this thing is the remote. After few months the round center button will stop working. It gets really stuck and you will not be able to press it at all. It’s good that you can use an app on your phone, however my older folks don’t have smart phones thus it is not an option for them. Really bad disgn choice.",3,negative,0,0
B00ZV9RDKK,"on July 14, 2018",amzn1.account.AGXMK4URDZWWEERVV2R4U6CSLQEQ,Five Stars,Love this. Love that I can do a verbal search of twenty gazillion options.,5,positive,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AGKYJAL53JDYGUINC3UYEBOFP6GA,Love it,It was a gift for my mom,5,positive,0,0
B00ZV9RDKK,"on July 3, 2018",amzn1.account.AFPZN3WA7GDDZ2A3PGF6TRFFTA4A,Someone has used my account...,I didn’t order this...,1,negative,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AECDLOB4HORYSHXFXH7ICCT7CVBQ,Five Stars,Have tried Roku (several devices)  and they just don't work as seamless as the Fire Stick. Own 3.,5,positive,0,0
B00ZV9RDKK,"on July 4, 2018",amzn1.account.AEO5OAMTZ2YYUT3QLGWGVZL7IG5Q,Love it!,I have multiple fire sticks in my home and I love them so very much!,5,positive,0,0
B00ZV9RDKK,"on June 27, 2018",amzn1.account.AH7HGJGEIH6YSWFIP545ZGGANBBQ,One Star,cant figure it out,1,negative,0,0
B00ZV9RDKK,"on July 18, 2018",amzn1.account.AEPP7SK2TTVMLW6PIJ46GBHXYUJQ,Great Buy!!!,Works great!!! Easy to install and setup!,5,positive,0,0
B00ZV9RDKK,"on March 17, 2018",amzn1.account.AFTESOC2P4776HJNGY2X52BRGANA,Three Stars,Its just OK,3,negative,0,0
B00ZV9RDKK,"on July 19, 2018",amzn1.account.AGJVVLKEILGEJHKC7EZDBHQZCRTQ,Repetition,"I'm on the phone with an Amazon FireStick agent who is having me reset my Firestick as the password for my router is not accepting the system.<br />So far.. with that and the package arriving partially open, and it offers the same options that are available to me on the bottom of my SMART TV Screen.  Somethings of todays technology are SMART, some are NOT!<br /><br />Alexa is and her and really get along well and have a good time listening to Jazz!<br /><br />Thank you once again Amazon, however, this was we need to return.",3,negative,0,0
B00ZV9RDKK,"on March 9, 2018",amzn1.account.AFCAOMYVGAECP4UWKPWDYEIWLH3A,Three Stars,It overheats too much,3,negative,0,0
B00ZV9RDKK,"on July 7, 2018",amzn1.account.AGICFVJ6TB4LLU7LOOLKJUDFYFAA,Worth it!!!,Very nice!! Works great! Definitely worth the price!,5,positive,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AHIXHOZLLWOPZT4NAHX55NERQIXA,Fried my tv,I plugged this into my tv and it fried my tv long store short would never buy and now who is paying for my new tv unreal would never recommend anyone to buy this.,1,negative,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AFUL3RGVOLCO5UULXMLVBUQ3JT6A,Please help me find this order number so I can make a return,I liked it very much but after a year or so it Broke down. Remote not working and now I can’t find order number. All I can do is rate it. And I want to get my money back or get a new one,1,negative,0,0
B00ZV9RDKK,"on August 8, 2018",amzn1.account.AGUT4MBZDBXD5KRZ32T4BLFNUACA,It works great,I love all the movies,5,positive,0,0
B00ZV9RDKK,"on March 11, 2018",amzn1.account.AHCBJZL67IHL4TM3VWMYRUXLSTRA,easy peasey. But I haven't gotten it to work,"Thought it would be plug and play, easy peasey.  But I haven't gotten it to work, still trying, but very disappointed.",1,negative,0,0
B00ZV9RDKK,"on July 14, 2018",amzn1.account.AF65BMPYUZ25ZOFEFEDECF34HWIQ,Fantastic tool for streaming using voice... but speech recognition needs improvement to be user friendly,Fantastic tool for streaming using voice... but speech recognition needs improvement to be user friendly,4,positive,0,0
B00ZV9RDKK,"on July 8, 2018",amzn1.account.AE6YMMKTYPP5GOTOQIXVVVMLBHGA,Alexa is a great tool to use.,Great!,5,positive,0,0
B00ZV9RDKK,"on July 1, 2018",amzn1.account.AEQJKTJNSQZUYRQGFWJNTUNI7UOA,Thank you Fire TV stick/ goodbye cable TV,I love everything about this product.. wish I had gotten rid of cable/satellite TV a long time ago...,5,positive,0,0
B00ZV9RDKK,"on March 22, 2018",amzn1.account.AFLIVZWXS4LSX7IV7LXTL3LGTGHA,Three Stars,"Due to the design, it could only fit one tv. Okay other than that.",3,negative,0,0
